Date,Ticker,Ticker_name,Close,day_pr_low,day_pr_high,week_pr_low,week_pr_high,month_pr_low,month_pr_high,day_rr_ratio,week_rr_ratio,month_rr_ratio,gap_lt,gap_lt_avg,gap_lt_hi,gap_lt_lo,ST_Trend,st_avg,st_lo,st_hi,MT_Trend,mt_avg,mt_lo,mt_hi,LT_Trend,lt_avg,lt_lo,lt_hi,ST_Trend_Change,MT_Trend_Change,Z-Score Rank,Z-Score,Sharpe,Sharpe_avg,Sharpe_hi,Sharpe_low,Sharpe_Rank,prem_disc,prem_disc_avg,prem_disc_lo,prem_disc_hi,factor,model_score
2025-10-24,UNP,UNION PACIFIC ,216.61,216.79,231.43,208.02,241.17,197.18,255.73,3.8674698795180396,2.85913853317811,2.013381369016982,-19.659999999999997,-11.718096774193555,-4.508217275517695,-18.927976272869415,-0.02254856,-0.0006812734516129029,-0.017035598131200414,0.01567305122797461,-0.0021827,-0.003002903225806452,-0.023556306104700376,0.017550499653087474,-0.00642383,0.009247050868167192,-0.004393969098881234,0.02288807083521562,-0.00513421,0.001164,69.8,0.81,-7.4,-3.529677419354838,0.02289900464447925,-7.082253843354155,11.3,0.2845991289097767,0.08062351714082434,-0.21870694973061316,0.3799539840122618,0.735,79.0
2025-10-24,CCL,CARNIVAL CORP,29.4,28.29,30.78,26.19,32.14,24.55,38.4,1.9418604651162823,-1.1715328467153265,1.8556701030927842,-3.700000000000003,-3.048258064516131,-1.3179855684816308,-4.778530560550631,0.00472096,0.005306666129032256,-0.034562415951632786,0.0451757482096973,0.0083669,0.01565620483870968,-0.05043953472260175,0.0817519444000211,0.06304302,0.06527931482315118,0.03194711164099888,0.09861151800530348,0.00088808,0.0007286,88.9,1.74,-2.0,-0.2970967741935481,4.6497231277947995,-5.243916676181896,38.5,0.16511914221144486,0.11406131707307081,-0.18334944964963212,0.41147208379577377,0.657,68.0
2025-10-24,GNK,GENCO SHIPPING & TRADING LIMITED,16.02,14.99,16.27,14.49,17.82,14.36,21.35,-3.2666666666666604,1.176470588235295,3.2108433734939767,-2.150000000000002,-0.8500000000000005,0.03506668792311718,-1.7350666879231182,-0.03121258,-0.006041233870967742,-0.03706230585058838,0.0249798381086529,-0.0007814,-0.023298956451612955,-0.07299449357445566,0.02639658067122975,0.0127738,-0.0024980942765273385,-0.0244579030601793,0.01946171450712462,0.00685401,-0.0104751,63.3,0.58,-6.7,-3.0835483870967773,2.5089182566197072,-8.67601503081326,18.7,0.30390769206819757,0.42298710732164885,-0.35314545718440954,1.1991196718277073,0.636,68.0
2025-10-24,JPM,JPMORGAN CHASE & CO.,300.44,285.61,304.56,279.2,321.62,275.33,358.63,-3.407002188183811,-1.0028328611898019,2.3174034249303053,-39.889999999999986,-26.774064516129016,-16.440202736336822,-37.10792629592121,-0.01546146,0.00433466770967742,-0.017963084089312784,0.02663241950866762,-0.0031338,0.007893032258064519,-0.017139744297365797,0.032925808813494835,0.07028504,0.06278606286173645,0.05442839320677452,0.07114373251669838,0.00207888,-0.0038373,89.5,1.73,-3.8,-1.2003225806451614,3.240889959601458,-5.64153512089178,28.2,0.03142977766313204,0.13205059461775362,-0.2643598812884471,0.5284610705239543,0.636,68.0
2025-10-24,TJX,"THE TJX COMPANIES, INC.",141.91,139.29,147.08,138.52,155.37,132.53,159.25,1.8398437500000016,3.970501474926272,1.8486140724946707,-13.52000000000001,-10.3473870967742,-7.526726048482945,-13.168048145065455,-0.00231957,0.0033402078709677454,-0.011673679099307669,0.01835409484124316,0.0489731,0.016295087741935495,0.0016043691907721997,0.030985806293098793,0.05459181,0.0495153911575561,0.04445887926580005,0.05457190304931215,0.00089551,0.000674,76.2,1.26,-0.8,-3.0670967741935486,1.2536758056117483,-7.387869353998846,66.3,0.6154047128689399,0.2989034915104671,-0.12020675485891025,0.7180137378798443,0.70625,62.0
2025-10-24,UBER,"UBER TECHNOLOGIES, INC.",94.07,89.84,96.56,87.79,100.46,82.39,118.51,-1.4301075268817154,1.0175159235668811,2.09246575342466,-12.14,-10.775354838709674,-6.747780098506647,-14.802929578912702,-0.00611966,0.0020396311612903215,-0.027483318416777786,0.03156258073935843,0.0026372,-0.008966479032258078,-0.03625856964780508,0.01832561158328892,0.0650851,0.08113752144694565,0.06383410928484484,0.09844093360904646,0.00096227,0.0024133,24.8,-1.23,-2.6,-1.1125806451612896,2.7703006022503773,-4.995461892572957,38.1,0.654365790224039,0.05072786766110511,-0.28324278648869433,0.3846985218109045,0.597,62.0
2025-10-24,DGX,QUEST DIAGNOSTICS INC.,182.18,177.2,196.58,176.45,203.74,170.02,211.68,1.976821192052973,3.7626527050610705,2.4259868421052637,-21.069999999999993,-9.393580645161286,-4.258140068087124,-14.529021222235448,0.0071886,0.005226529258064516,-0.009460327276588968,0.019913385792718,0.0262601,0.012237820967741937,0.0007140947725904224,0.02376154716289345,0.04306452,0.01895520321543404,0.007935672783521803,0.029974733647346277,0.00123505,0.0038366,81.2,1.35,-2.2,-2.6661290322580653,1.2452907907525623,-6.577548855268693,46.4,-0.34846793025524925,0.18962111048361,-0.2963822431374764,0.6756244641046965,0.66825,61.0
2025-10-24,PLTR,PALANTIR TECHNOLOGIES INC.,184.63,168.29,185.52,155.72,211.04,152.11,257.08,-6.927083333333267,-1.0946611132146915,2.2278597785977867,-64.30000000000001,-36.618064516129024,-15.001718756293268,-58.23441027596478,-0.01090004,0.02422706561290321,-0.02833858779859211,0.07679271902439853,0.0405696,0.06432897096774191,0.009452543376186201,0.11920539855929763,0.2758258,0.25070888041800715,0.20377089935379844,0.29764686148221586,0.01150335,-0.0116677,61.5,0.4,1.4,1.9529032258064518,5.576643889591795,-1.670837437978891,47.2,0.4347941160711175,0.08472846657411344,-0.31650986433807987,0.4859667974863067,0.548,59.0
2025-10-24,HWM,HOWMET AEROSPACE INC.,198.51,186.16,204.27,178.96,212.07,171.95,239.52,-1.2487499999999976,-1.4417404129793496,1.5440512048192776,-34.78,-27.278161290322586,-17.732331137463454,-36.82399144318172,0.0082711,0.010931651258064513,-0.017687422128911764,0.03955072464504079,0.0163873,0.030932953225806446,0.005710467011811129,0.056155439439801766,0.15167756,0.13993348755627044,0.1307965311975002,0.14907044391504068,0.00220126,0.0031075,95.8,2.52,1.4,0.45774193548387115,4.544264269639909,-3.6287803986721663,62.3,0.2662912235677153,0.21660169955812977,-0.32701386426940393,0.7602172633856635,0.657,58.0
2025-10-24,EWW,ISHARES:MSCI MEXICO,65.37,63.82,67.26,63.19,70.25,57.32,75.29,1.1428571428571315,2.238532110091734,1.2322981366459622,-3.239999999999995,-0.9471290322580649,0.8366378855184021,-2.730895950034532,-0.00317712,-0.0006273256451612931,-0.016321904718917406,0.015067253428594819,0.021726,-0.0020664848387096685,-0.02647784687368132,0.022344877196261985,0.00445881,-0.01618904401929258,-0.02694172628075725,-0.0054363617578279105,0.00098535,0.0011916,75.6,1.07,-2.1,-2.7967741935483854,1.0385060665845711,-6.6320544536813415,51.0,0.10469446025801532,0.2211853793710131,-0.15940762272350126,0.6017783814655274,0.632,56.0
2025-10-24,HST,"HOST HOTELS & RESORTS, INC.",16.49,15.84,17.3,14.91,18.09,14.5,19.4,1.5084745762711924,1.0126582278481033,1.4623115577889458,-0.6600000000000001,-0.5325806451612904,0.0814925388748905,-1.1466538291974713,-0.01040183,-0.002276353354838708,-0.02572257409050938,0.02116986738083196,-0.0050733,-0.013532901612903195,-0.04959870802052879,0.022532904794722405,-0.02008189,-0.014566572090032174,-0.028819258893506262,-0.0003138852865580844,0.0009627,0.0007383,80.4,1.2,-4.4,-3.0209677419354817,1.000782875003119,-7.042718358874082,40.9,1.1159656734981618,0.1313036128044836,-0.2326740863641405,0.4952813119731077,0.542,56.0
2025-10-24,APP,APPLOVIN CORP,620.0,489.09,590.08,506.59,753.41,450.91,1146.58,,1.1763512917732117,3.1141995387071972,-387.82000000000005,-170.02496774193563,-63.914431131415995,-276.13550435245526,-0.09161628,0.02594570574193549,-0.054710005459444745,0.10660141694331574,0.101418,0.07106518064516133,-0.04354656504742557,0.18567692633774824,0.34196386,0.3087723877170417,0.22049884389910596,0.3970459315349774,0.0177878,-0.0041088,76.2,1.0,-1.5,2.2709677419354843,7.182337125545012,-2.6404016416740435,27.8,-0.0359010601606351,0.027674794785391234,-0.0161492228975752,0.07149881246835767,0.49225,53.0
2025-10-24,SYF,SYNCHRONY FINANCIAL,74.84,71.22,76.07,66.88,79.56,62.97,89.77,-1.3155555555555591,-1.6864406779661039,1.2577927548441439,-6.969999999999999,-6.852354838709676,-3.522907728244596,-10.181801949174755,0.01836021,0.0020120863225806425,-0.0312708370761374,0.03529500972129869,0.0051022,0.004822011935483864,-0.05032328921769312,0.05996731308866085,0.07304237,0.058148799742765156,0.0431107584682529,0.0731868410172774,0.00261917,0.000986,83.7,1.44,0.2,-0.9645161290322585,3.8090659991698397,-5.738098257234356,56.0,0.010850974930531443,0.08030086908358768,-0.29463379708820175,0.45523553525537713,0.492,51.0
2025-10-24,MET,"METLIFE, INC.",78.68,75.88,81.48,73.04,87.59,72.29,89.17,-1.048327137546472,1.5797872340425525,1.6416275430359928,-4.279999999999987,-3.1086129032258034,-0.35563152225437245,-5.861594284197235,-0.00521553,-0.0017230731290322602,-0.022587701242904722,0.019141554984840204,0.0074827,-0.004199048387096771,-0.0332494720687018,0.02485137529450826,-0.00223636,-0.00243825340836013,-0.011044243509989678,0.006167736693269418,-0.00057216,0.0059563,75.2,1.16,-2.3,-2.275806451612901,1.2072865775490307,-5.758899480774833,56.7,0.12414465478897108,0.047335459761907124,-0.3411413389484926,0.4358122584723068,0.492,51.0
2025-10-24,DOC,"HEALTHDOC PROPERTIES, INC.",18.76,17.44,19.56,16.87,20.26,16.23,21.26,-1.4020618556701079,-1.2600000000000005,-1.0120000000000005,-1.0299999999999976,-0.2692903225806453,0.270401078725609,-0.8089817238868995,-0.01648997,-0.003298439677419354,-0.020728285028351036,0.014131405673512329,-0.0005059,-0.009238923870967738,-0.037110114934843,0.018632267192907524,0.00611954,-0.027353081350482325,-0.03864741686420547,-0.016058745836759182,0.00086702,0.0027523,57.7,0.0,-0.8,-3.341290322580645,-0.127026258240166,-6.555554386921124,76.8,0.31922592279476536,0.23130376242919654,-0.29739711583565703,0.7600046406940502,0.57875,50.0
2025-10-24,AFL,AFLAC INC.,107.18,103.88,111.52,100.22,117.01,100.07,124.31,1.0847457627118595,1.4123563218390787,2.4092827004219357,-11.449999999999989,-9.729838709677416,-6.438769254074344,-13.020908165280488,-0.01014374,0.001536152483870968,-0.014441096568976878,0.017513401536718813,-0.0047148,0.003719748709677419,-0.030714951846376442,0.03815444926573128,0.04306441,0.05248984003215416,0.04548311047242824,0.05949656959188007,-0.00196272,0.006876,71.4,0.96,-3.6,-2.6609677419354854,0.8863899554584851,-6.208325439329456,44.2,0.5869181952941804,0.0803910154569112,-0.24040230475055518,0.40118433566437756,0.458,49.0
2025-10-24,GEV,GE VERNOVA INC.,584.39,537.13,632.62,516.92,682.62,515.32,957.42,1.034759358288771,1.4559063287386984,5.400752859417986,-300.70000000000005,-223.987193548387,-163.10375938498953,-284.8706277117845,-0.01347104,0.015392967290322591,-0.02289089454572569,0.053676829126370874,-0.0183117,0.037202000967741906,-0.02835668760210435,0.10276068953758816,0.30992238,0.40435510877813496,0.32763287167681376,0.48107734587945616,0.00333319,-0.0467205,61.5,0.61,-1.3,1.8403225806451624,6.490772664212063,-2.8101275029217376,31.7,0.1673833241509297,0.08217105350718262,-0.3200085476803539,0.48435065469471916,0.4595,48.0
2025-10-24,HAS,"HASBRO, INC.",76.7,69.68,78.55,66.29,81.46,64.11,94.08,-1.7546174142480262,-2.1869747899159697,1.3804606830818102,-6.1499999999999915,-2.477999999999999,0.9991929868733447,-5.955192986873342,-0.00786523,0.002203142870967742,-0.029578929565352317,0.0339852153072878,-0.0095742,0.010287163870967734,-0.018897624681482796,0.03947195242341826,0.04851533,-0.00857470093247587,-0.030104872230792293,0.012955470365840554,0.00791428,0.0131248,95.4,2.15,0.8,-1.99032258064516,2.6609225001642596,-6.64156766145458,70.6,0.38036110674571444,0.3043667810539538,-0.35596188842004245,0.9646954505279501,0.54125,48.0
2025-10-24,STX,SEAGATE TECHNOLOGY HOLDINGS,234.12,196.11,233.6,200.58,274.89,163.56,318.5,-13.497975708502032,1.2155635062611805,1.195861678004535,-49.77999999999997,-14.032806451612904,-0.34792347091382325,-27.717689432311985,-0.03199588,0.010207140548387096,-0.03396983759571396,0.05438411869248815,0.1037895,0.01926465967741935,-0.042710434643865786,0.08123975399870448,0.10862089,0.055089378778135044,0.026892154680864686,0.0832866028754054,0.00315458,-0.0024242,70.8,1.04,1.9,0.23774193548386996,6.508934721733817,-6.033450850766077,60.9,0.04503850287249489,0.11566153738390521,-0.23167729796790482,0.46300037273571526,0.533,47.0
2025-10-24,TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",255.12,251.52,266.62,244.55,278.8,229.84,292.73,1.8627087198515757,2.240302743614004,1.4877373417721524,-28.980000000000018,-17.417709677419342,-8.43395117977933,-26.401468175059357,-0.00144862,0.007813167161290319,-0.012581600361413496,0.028207934683994136,0.0215629,0.01338897967741935,-0.0032469959305651847,0.030024955285403887,0.06276057,0.048388956109324754,0.028597636512276342,0.06818027570637317,-0.00207539,0.0076623,30.0,-0.91,-0.3,-1.1406451612903226,2.8531233954346744,-5.1344137180153195,50.4,0.8909289926390067,0.25424665809173214,-0.29668875339636774,0.805182069579832,0.458,47.0
2025-10-24,YUM,"YUM! BRANDS, INC.",143.36,141.23,151.8,134.03,154.43,130.81,167.76,2.891696750902513,1.1864951768488723,1.9442231075697176,-11.449999999999989,-5.270870967741932,-1.1222392422627019,-9.419502693221162,-0.01609191,0.0022180676129032253,-0.015152281723839093,0.019588416949645544,-0.0088833,0.00010481677419354207,-0.01748683661102136,0.017696470159408447,0.00928465,0.001224996109324762,-0.004978349266239992,0.0074283414848895155,-0.00135706,0.0027825,76.6,1.26,-4.8,-3.59774193548387,0.8853902116923393,-8.08087408266008,37.5,0.06753218247245463,0.08781910276612521,-0.21050694115097235,0.38614514668322275,0.533,47.0
2025-10-24,DIS,THE WALT DISNEY COMPANY,111.68,109.55,115.58,103.88,116.12,97.15,135.56,2.3743016759776454,-1.7567567567567601,1.6434962147281482,-6.539999999999992,-5.353677419354838,-0.2820835130987467,-10.425271325610929,-0.00400199,0.0026661323870967764,-0.026673701647322478,0.03200596642151603,-0.031235,-0.004487789354838694,-0.050264492332213064,0.04128891362253568,0.01506738,0.01082683215434082,-0.003326902813821867,0.024980567122503506,0.00088477,0.0035338,85.5,1.9,-1.5,-3.016774193548386,2.481596490152711,-8.515144877249483,66.5,1.065763488715323,0.359799837800405,-0.2791271721602963,0.9987268477611062,0.45125,47.0
2025-10-24,LUV,SOUTHWEST AIRLINES CO.,32.2,31.6,35.83,28.76,37.17,27.74,38.85,2.2661870503597044,1.4447674418604644,1.4910313901345273,-3.0999999999999943,-1.155387096774193,0.5473260470989632,-2.8581002406473495,-0.00843199,0.0017666516774193554,-0.03500490035372276,0.03853820370856147,-0.0078852,0.005641373548387093,-0.032239287944071354,0.043522035040845536,0.01609947,-0.017631667363344018,-0.0318145388378237,-0.003448795888864332,-0.00536183,0.0132041,93.1,2.08,-0.4,-1.1109677419354838,3.152712964974578,-5.374648448845546,59.1,0.023373333029415688,0.15198705191267453,-0.2772689990854484,0.5812431029107974,0.533,47.0
2025-10-24,CHTR,"CHARTER COMMUNICATIONS, INC.",244.2,235.24,254.77,216.15,288.48,204.35,331.15,-1.216183574879226,1.5786096256684512,2.181932245922208,-19.930000000000007,-18.841838709677415,1.603223919930592,-39.28690133928542,-0.03852296,-0.005939335806451613,-0.046962770143390745,0.03508409853048752,-0.0384047,-0.007644327741935472,-0.049258408619831155,0.033969753135960214,-0.04309156,-0.007152956495176842,-0.03253048463724535,0.018224571646891667,-0.00290074,0.0403245,60.5,0.64,-6.0,-2.5054838709677414,1.498745558645619,-6.509713300581102,14.5,0.9616799056003646,0.17199281969340793,-0.3704901314498561,0.714475770836672,0.43,46.0
2025-10-24,NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,23.47,22.26,24.32,21.73,25.72,19.96,31.5,-1.037037037037033,1.2931034482758632,2.2877492877492895,-2.9400000000000013,-2.5139677419354842,-0.7116752251369063,-4.316260258734062,-0.02041019,0.0002913900000000021,-0.04090082692166086,0.041483606921660865,0.0200658,0.007442648387096763,-0.06871348805808407,0.0835987848322776,0.03926751,0.03900361022508031,0.008565323397998786,0.06944189705216183,0.00266153,-0.0034246,53.0,-0.03,-3.6,-0.8312903225806446,3.9789826930619516,-5.641563338223241,25.4,0.7371225852114802,0.08430748020316046,-0.26324276979409156,0.4318577302004125,0.421,45.0
2025-10-24,VMC,VULCAN MATERIALS COMPANY,292.74,287.16,302.85,287.35,322.0,268.51,344.24,1.817307692307694,5.42857142857144,2.1254643004539813,-24.30000000000001,-18.99477419354838,-8.297727307385406,-29.691821079711353,-0.00166302,0.0008368747096774203,-0.021126760162157664,0.0228005095815125,0.0339882,0.006057208064516135,-0.02028395665461663,0.032398372783648904,0.03007517,0.033776743054662314,0.017137140049137838,0.05041634606018679,0.00112886,0.0013196,41.9,-0.31,-1.8,-2.4835483870967754,2.1377005848541963,-7.104797359047748,46.0,0.45495571170299187,0.1315886429487773,-0.18052344168830475,0.4437007275858594,0.432,45.0
2025-10-24,PFG,"PRINCIPAL FINANCIAL GROUP, INC.",79.62,75.77,81.87,73.29,87.18,72.48,90.88,-1.5041666666666718,1.1943127962085316,1.5770308123249286,-4.97999999999999,-2.9254516129032253,0.19351525548926718,-6.044418481295718,-0.01592412,-0.004538827387096777,-0.029201150164229455,0.0201234953900359,0.0053886,-0.005275544516129045,-0.026107883207613432,0.01555679417535534,0.00057586,-0.010328509807073942,-0.019887981281943558,-0.000769038332204328,-0.0015804,0.0012133,69.2,0.88,-2.6,-2.510322580645163,1.570601139167771,-6.5912463004580975,51.2,0.3206599789719651,0.06706404719784126,-0.23835078595071685,0.37247888034639937,0.492,44.0
2025-10-24,VST,VISTRA CORP.,201.47,174.71,203.99,175.51,229.06,159.18,305.12,-14.139037433155044,1.0627889060092448,2.450934026956728,-63.559999999999974,-50.79254838709677,-32.21636708932507,-69.36872968486847,-0.01728999,0.00925425596774193,-0.04497588598027568,0.06348439791575954,0.0021849,0.013151209999999984,-0.07058550116568396,0.09688792116568393,0.21653871,0.21827401459807033,0.19879733792248155,0.2377506912736591,0.00069062,-0.0241402,89.9,1.61,-0.8,0.6225806451612902,4.87645074125569,-3.6312894509331097,39.3,0.1758064936059922,0.0032399310437174673,-0.31165324477400336,0.31813310686143825,0.408,44.0
2025-10-24,CBOE,"CBOE GLOBAL MARKETS, INC.",238.75,227.53,243.39,222.14,256.63,220.42,276.17,-2.117529880478082,1.0764599638771812,2.041462084015275,-25.680000000000007,-23.66670967741935,-17.470989982597832,-29.86242937224087,-0.00702742,0.003954360387096773,-0.010858024142167612,0.018766744916361155,0.0009826,0.017869680322580666,0.003731820920443607,0.032007539724717725,0.06200429,0.06829560868167195,0.0637595170485108,0.0728317003148331,0.00081385,-0.0107567,82.7,1.29,-1.5,-1.925483870967741,1.8491241381792134,-5.700091880114695,56.0,0.10366945551772289,0.06185886223039415,-0.17406020452441523,0.2977779289852035,0.408,44.0
2025-10-24,WDC,WESTERN DIGITAL ,129.43,112.59,134.07,111.34,158.52,82.37,168.6,-3.1008583690987153,1.6080707573244886,-1.2014296655603782,-15.079999999999984,-5.717612903225803,0.08145024886213914,-11.516676055313745,-0.00281288,0.011533763161290322,-0.03871463585060596,0.061782162173186606,0.1520546,0.0032700525806451334,-0.08574253088111458,0.09228263604240486,0.11517626,0.03326186302250807,-7.907560432089678e-05,0.06660280164933703,-0.00089056,0.0010445,60.9,0.9,4.7,1.166774193548387,7.024728091003031,-4.691179703906257,67.3,0.006986743319342459,0.09550537515819525,-0.30565507955265464,0.4966658298690451,0.48875,43.0
2025-10-24,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",126.06,121.7,131.95,116.52,144.12,112.03,159.57,1.0343347639484972,1.8930817610062882,2.3884533143264424,-16.74000000000001,-5.041838709677422,-0.5650575281403984,-9.518619891214446,-0.0216201,0.006656696774193542,-0.017841307722998193,0.03115470127138528,0.0367981,0.017397939032258038,-0.013293813524886528,0.0480896915894026,0.04539734,0.001104208327974275,-0.017517834084260418,0.019726250740208968,-0.00607497,0.0004088,73.8,0.99,-3.0,-1.6938709677419364,2.117506292199803,-5.505248227683676,47.2,0.6360585245173682,0.1578844704977311,-0.3417276558593556,0.6574965968548178,0.482,43.0
